,sn,name,mjd,flux,fluxerr,magsys,exptime,valid,lc,band,mag_sky,seeing,zp
221,758,758,57811.40625,1410.4151221808186,159.58857439418915,AB,NaN,1,47,hsc::Y,NaN,NaN,31.69280242919922
222,805,805,57816.46484375,5282.585310936206,153.5689408506477,AB,NaN,1,54,hsc::i2,NaN,NaN,32.89280319213867
223,805,805,57783.5234375,5890.256659847184,117.9658726784081,AB,NaN,1,56,hsc::z,NaN,NaN,31.978408813476562
224,805,805,57757.53125,3626.8137114453675,140.0289597595618,AB,NaN,1,52,hsc::Y,NaN,NaN,31.69280242919922
225,805,805,57809.42578125,5923.882869192552,274.436353556755,AB,NaN,1,54,hsc::i2,NaN,NaN,32.77840805053711
226,805,805,57783.5703125,6319.162513230458,105.21916029301289,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
227,805,805,57809.41796875,6785.021289995461,201.97008938111847,AB,NaN,1,54,hsc::i2,NaN,NaN,32.89280319213867
228,805,805,57805.35546875,4925.909206350401,115.2778390967009,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
229,805,805,57805.359375,5241.76245573224,135.72355556358337,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
230,805,805,57805.36328125,4923.4113913237725,79.85123656960064,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
231,805,805,57816.26171875,3178.603281484589,363.5099069091736,AB,NaN,1,56,hsc::z,NaN,NaN,31.978408813476562
232,805,805,57834.421875,1934.6740698393446,103.548836644706,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
233,805,805,57834.42578125,1709.98771018688,78.57091272755541,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
234,805,805,57783.4453125,16343.29806678928,235.30971054632747,AB,NaN,1,54,hsc::i2,NaN,NaN,32.89280319213867
235,805,805,57783.44140625,16421.01818644106,180.4817966635304,AB,NaN,1,54,hsc::i2,NaN,NaN,32.89280319213867
236,805,805,57755.61328125,7539.291650980832,79.24951996306085,AB,NaN,1,53,hsc::g,NaN,NaN,33.092803955078125
237,805,805,57834.4296875,1728.5015035094443,72.70100446327847,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
238,805,805,57833.37109375,788.5187085873307,86.84530135228019,AB,NaN,1,52,hsc::Y,NaN,NaN,31.69280242919922
239,805,805,57833.3671875,969.860030763573,123.41539616995463,AB,NaN,1,52,hsc::Y,NaN,NaN,31.69280242919922
240,805,805,57833.36328125,856.5638024858961,145.14354224940772,AB,NaN,1,52,hsc::Y,NaN,NaN,31.69280242919922
241,805,805,57811.40625,1877.0676195347771,160.28001839539314,AB,NaN,1,52,hsc::Y,NaN,NaN,31.69280242919922
242,805,805,57757.53515625,3516.113168259526,164.84548732724005,AB,NaN,1,52,hsc::Y,NaN,NaN,31.69280242919922
243,805,805,57809.44140625,6407.879060816731,335.3095906973574,AB,NaN,1,54,hsc::i2,NaN,NaN,32.89280319213867
244,805,805,57774.4921875,9372.970586522602,66.25508559983925,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
245,805,805,57774.48828125,9342.654216077608,65.37348455682631,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
246,805,805,57783.57421875,6327.7129953752665,104.05355275231877,AB,NaN,1,56,hsc::z,NaN,NaN,32.092803955078125
247,805,805,57818.5078125,2272.809164444031,110.96964272745485,AB,NaN,1,55,hsc::r2,NaN,NaN,33.092803955078125
248,805,805,57842.27734375,1608.3771535081642,116.19443603370713,AB,NaN,1,54,hsc::i2,NaN,NaN,32.89280319213867
249,805,805,57747.51953125,1484.2317098688613,149.95576300315963,AB,NaN,1,55,hsc::r2,NaN,NaN,33.092803955078125
250,805,805,57835.2578125,3037.606392468219,129.61226511968763,AB,NaN,1,54,hsc::i2,NaN,NaN,32.89280319213867
251,805,805,57776.3984375,23551.19744834487,119.64416280216493,AB,NaN,1,55,hsc::r2,NaN,NaN,33.092803955078125
252,805,805,57842.2734375,1783.2121241516975,103.65934577842822,AB,NaN,1,54,hsc::i2,NaN,NaN,32.89280319213867
253,805,805,57786.45703125,13704.036859461132,112.72295129409613,AB,NaN,1,55,hsc::r2,NaN,NaN,33.092803955078125
254,841,841,57816.46484375,3463.11478696439,152.00414506596886,AB,NaN,1,58,hsc::i2,NaN,NaN,32.89280319213867
255,841,841,57811.40625,1125.3499050277485,159.54491841235696,AB,NaN,1,57,hsc::Y,NaN,NaN,31.69280242919922
256,841,841,57805.35546875,1497.3903826330936,110.7186588536231,AB,NaN,1,60,hsc::z,NaN,NaN,32.092803955078125
257,841,841,57805.359375,1522.0747267671863,131.8738175335484,AB,NaN,1,60,hsc::z,NaN,NaN,32.092803955078125
258,841,841,57833.36328125,941.336833675329,145.14835534605126,AB,NaN,1,57,hsc::Y,NaN,NaN,31.69280242919922
259,841,841,57805.36328125,1512.5693655235136,73.11784430750026,AB,NaN,1,60,hsc::z,NaN,NaN,32.092803955078125
260,841,841,57834.421875,1079.0042862471093,102.53169825993928,AB,NaN,1,60,hsc::z,NaN,NaN,32.092803955078125
261,841,841,57834.42578125,1159.8364960213614,77.22544563325724,AB,NaN,1,60,hsc::z,NaN,NaN,32.092803955078125
262,841,841,57842.2734375,1004.580790836892,102.41650552664484,AB,NaN,1,58,hsc::i2,NaN,NaN,32.89280319213867
263,841,841,57833.3671875,776.3359402622295,123.420996678933,AB,NaN,1,57,hsc::Y,NaN,NaN,31.69280242919922
264,841,841,57842.27734375,1050.4289557468219,115.08942197705277,AB,NaN,1,58,hsc::i2,NaN,NaN,32.89280319213867
265,841,841,57833.37109375,804.9810605509745,86.85317472992399,AB,NaN,1,57,hsc::Y,NaN,NaN,31.69280242919922
266,841,841,57833.3984375,986.0687238899391,186.48278489366314,AB,NaN,1,57,hsc::Y,NaN,NaN,31.69280242919922
267,841,841,57818.5078125,1491.7338454854255,109.77990186654633,AB,NaN,1,59,hsc::r2,NaN,NaN,33.092803955078125
268,841,841,57809.41796875,3565.810052277063,199.6528795546858,AB,NaN,1,58,hsc::i2,NaN,NaN,32.89280319213867
269,841,841,57809.44140625,3997.710362981258,333.9220529241591,AB,NaN,1,58,hsc::i2,NaN,NaN,32.89280319213867
270,841,841,57835.2578125,1321.8027285057562,127.54341655414918,AB,NaN,1,58,hsc::i2,NaN,NaN,32.89280319213867
271,841,841,57834.4296875,1076.1211816701623,71.24472440820998,AB,NaN,1,60,hsc::z,NaN,NaN,32.092803955078125
272,930,930,58902.296875,9243.098691514733,92.50330668884477,AB,NaN,1,61,hsc::g,NaN,NaN,33.092803955078125
273,930,930,58907.33984375,22157.232953869974,106.01224525467688,AB,NaN,1,63,hsc::r2,NaN,NaN,33.092803955078125
274,930,930,58907.34375,21870.208675671554,112.48278641244414,AB,NaN,1,63,hsc::r2,NaN,NaN,33.092803955078125
275,930,930,58902.29296875,9195.49397310178,70.04424164051784,AB,NaN,1,61,hsc::g,NaN,NaN,33.092803955078125
276,930,930,58902.2890625,9329.74494568725,82.86800563264896,AB,NaN,1,61,hsc::g,NaN,NaN,33.092803955078125
277,930,930,58899.3125,8437.170013589255,92.10540763987338,AB,NaN,1,62,hsc::i2,NaN,NaN,32.89280319213867
278,961,961,57869.26171875,3793.1784769585934,165.73163695606425,AB,NaN,1,64,hsc::i2,NaN,NaN,32.89280319213867
279,961,961,57866.36328125,1934.3492038155102,105.3162530788462,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
280,961,961,57866.359375,2136.0690259561748,96.95200403864044,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
281,961,961,57866.35546875,1996.0322769756287,156.95702178727436,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
282,961,961,57866.3515625,1982.5630945635023,275.58056084034297,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
283,961,961,57842.27734375,1598.0643319659964,116.07412647893393,AB,NaN,1,64,hsc::i2,NaN,NaN,32.89280319213867
284,961,961,57872.2421875,1922.823045559513,337.2199702748061,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
285,961,961,57866.3671875,1879.1225472889346,125.73974185532337,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
286,961,961,57872.25,2263.8843019613496,159.42183930354844,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
287,961,961,57866.37109375,2132.766054826862,153.08053574266512,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
288,961,961,57872.2578125,1951.780922749671,106.1843381324871,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
289,961,961,57872.26953125,1719.7307044880495,138.1683102822942,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
290,961,961,57872.26171875,1833.1121359288368,96.58989183773176,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
291,961,961,57872.25390625,2296.154062581562,158.68345061263065,AB,NaN,1,65,hsc::z,NaN,NaN,32.092803955078125
292,1048,1048,57809.41796875,2406.001281098226,198.8162722743214,AB,NaN,1,67,hsc::i2,NaN,NaN,32.89280319213867
293,1048,1048,57818.51953125,870.6750706609762,58.89428191757903,AB,NaN,1,68,hsc::r2,NaN,NaN,32.53818130493164
294,1048,1048,57805.35546875,860.7972541989865,109.77040654447207,AB,NaN,1,69,hsc::z,NaN,NaN,32.092803955078125
295,1048,1048,57842.27734375,1029.5153737377193,115.40681012810118,AB,NaN,1,67,hsc::i2,NaN,NaN,32.89280319213867
296,1048,1048,57842.2734375,1014.0586495865341,102.77313857851657,AB,NaN,1,67,hsc::i2,NaN,NaN,32.89280319213867
297,1048,1048,57835.2578125,1923.6970319718362,127.90464910942457,AB,NaN,1,67,hsc::i2,NaN,NaN,32.89280319213867
298,1048,1048,57835.25390625,1533.5464659935742,146.48674176772076,AB,NaN,1,67,hsc::i2,NaN,NaN,32.77840805053711
299,1048,1048,57816.48046875,2949.8583460662317,102.83523316772188,AB,NaN,1,67,hsc::i2,NaN,NaN,32.77840805053711
300,1048,1048,57816.46484375,3172.1688340816318,151.64090610405026,AB,NaN,1,67,hsc::i2,NaN,NaN,32.89280319213867
301,1048,1048,57834.4296875,872.6037698944598,70.87743198073106,AB,NaN,1,69,hsc::z,NaN,NaN,32.092803955078125
302,1048,1048,57807.49609375,835.7899296917972,106.76675588799178,AB,NaN,1,68,hsc::r2,NaN,NaN,32.53818130493164
303,1048,1048,57833.37109375,1039.7051957616293,86.95051275591199,AB,NaN,1,66,hsc::Y,NaN,NaN,31.69280242919922
304,1048,1048,57833.3671875,880.7665372250844,123.48948618638299,AB,NaN,1,66,hsc::Y,NaN,NaN,31.69280242919922
305,1048,1048,57833.36328125,883.4427216180342,145.20657322856206,AB,NaN,1,66,hsc::Y,NaN,NaN,31.69280242919922
306,1048,1048,57805.359375,718.0444703124208,131.07876777760308,AB,NaN,1,69,hsc::z,NaN,NaN,32.092803955078125
307,1048,1048,57805.36328125,823.0979862875064,71.67410744267706,AB,NaN,1,69,hsc::z,NaN,NaN,32.092803955078125
308,1048,1048,57834.42578125,692.1010421642077,76.88666277842012,AB,NaN,1,69,hsc::z,NaN,NaN,32.092803955078125
309,1048,1048,57819.4609375,949.9023673554974,61.19749560761075,AB,NaN,1,66,hsc::Y,NaN,NaN,31.57840919494629
310,1048,1048,57811.40625,1045.425349615827,159.23066332444918,AB,NaN,1,66,hsc::Y,NaN,NaN,31.69280242919922
311,1048,1048,57818.5078125,1346.6167668979306,109.64370308462898,AB,NaN,1,68,hsc::r2,NaN,NaN,33.092803955078125
312,1099,1099,59883.390625,1309.4725604509995,148.77554239373856,AB,NaN,1,71,hsc::z,NaN,NaN,32.092803955078125
313,1099,1099,59883.38671875,1654.3505546451274,70.31409929767796,AB,NaN,1,71,hsc::z,NaN,NaN,32.092803955078125
314,1099,1099,59883.3828125,1649.5673408698224,48.41443253826999,AB,NaN,1,71,hsc::z,NaN,NaN,32.092803955078125
315,1099,1099,59874.359375,4184.996567742699,88.75770243210542,AB,NaN,1,70,hsc::i2,NaN,NaN,32.89280319213867
316,1099,1099,59874.35546875,4203.608558235423,187.24690939087176,AB,NaN,1,70,hsc::i2,NaN,NaN,32.89280319213867
317,1103,1103,58755.50390625,2353.2246812127128,98.61760472713816,AB,NaN,1,72,hsc::i2,NaN,NaN,32.77840805053711
318,1103,1103,58783.4453125,3039.516174787326,113.6963798788578,AB,NaN,1,72,hsc::i2,NaN,NaN,32.77840805053711
319,1103,1103,58789.2734375,2108.84974751129,181.22869103708385,AB,NaN,1,72,hsc::i2,NaN,NaN,32.77840805053711
320,1103,1103,58789.30859375,2336.5962235317024,246.56197025337943,AB,NaN,1,72,hsc::i2,NaN,NaN,32.77840805053711
321,1103,1103,58783.30078125,814.6221425522676,83.37288548982798,AB,NaN,1,73,hsc::r2,NaN,NaN,32.53818130493164
322,1103,1103,58783.3125,1054.6593072704015,112.52497280015534,AB,NaN,1,73,hsc::r2,NaN,NaN,32.53818130493164
323,1103,1103,58787.515625,1246.6457716913546,63.87316680214165,AB,NaN,1,74,hsc::z,NaN,NaN,31.978408813476562
324,1157,1157,58874.25390625,2070.09777366524,193.17624603571133,AB,NaN,1,77,hsc::z,NaN,NaN,32.092803955078125
325,1157,1157,58874.234375,2240.4829657964797,301.0342197944521,AB,NaN,1,77,hsc::z,NaN,NaN,32.092803955078125
326,1157,1157,58867.31640625,2635.0052649963022,243.56047865065406,AB,NaN,1,77,hsc::z,NaN,NaN,32.092803955078125
327,1157,1157,58903.265625,953.5765430069553,161.16842484234033,AB,NaN,1,76,hsc::i2,NaN,NaN,32.89280319213867
328,1157,1157,58874.3359375,3428.302166173385,136.571010672274,AB,NaN,1,76,hsc::i2,NaN,NaN,32.89280319213867
329,1157,1157,58874.33203125,3413.271891772915,138.95518761092333,AB,NaN,1,76,hsc::i2,NaN,NaN,32.89280319213867
330,1157,1157,58874.328125,3475.0346131207552,113.70959132667123,AB,NaN,1,76,hsc::i2,NaN,NaN,32.89280319213867
331,1157,1157,58874.32421875,3440.846421545297,103.67582510476568,AB,NaN,1,76,hsc::i2,NaN,NaN,32.89280319213867
332,1157,1157,58848.24609375,2332.3050977789935,153.367413958117,AB,NaN,1,76,hsc::i2,NaN,NaN,32.89280319213867
333,1157,1157,58876.28125,1460.8521470308792,93.38533442388773,AB,NaN,1,75,hsc::Y,NaN,NaN,31.69280242919922
334,1157,1157,58869.28125,1510.7231713750718,75.7093006255188,AB,NaN,1,75,hsc::Y,NaN,NaN,31.69280242919922
335,1157,1157,58849.328125,970.1127824635082,129.26119972614748,AB,NaN,1,75,hsc::Y,NaN,NaN,31.69280242919922
336,1157,1157,58876.2421875,1218.941062080607,94.9990561603015,AB,NaN,1,75,hsc::Y,NaN,NaN,31.69280242919922
337,1227,1227,57783.5703125,622.7810214947277,96.30916570812228,AB,NaN,1,80,hsc::z,NaN,NaN,32.092803955078125
338,1227,1227,57783.57421875,567.1806788371097,95.03586254093956,AB,NaN,1,80,hsc::z,NaN,NaN,32.092803955078125
339,1227,1227,57774.4921875,887.8388283691244,42.498896174080215,AB,NaN,1,80,hsc::z,NaN,NaN,32.092803955078125
340,1227,1227,57747.51953125,875.0568242652975,149.659376337839,AB,NaN,1,79,hsc::r2,NaN,NaN,33.092803955078125
341,1227,1227,57757.53125,992.350725497227,137.14559506210293,AB,NaN,1,78,hsc::Y,NaN,NaN,31.69280242919922
342,1227,1227,57745.53125,1303.63824835566,141.29203846021616,AB,NaN,1,80,hsc::z,NaN,NaN,32.092803955078125
343,1227,1227,57757.53515625,873.3272794998572,162.40209885170393,AB,NaN,1,78,hsc::Y,NaN,NaN,31.69280242919922
344,1227,1227,57774.48828125,821.4535474048143,41.109020757566,AB,NaN,1,80,hsc::z,NaN,NaN,32.092803955078125
345,1227,1227,57745.53515625,1002.1761604370035,163.10666096391543,AB,NaN,1,80,hsc::z,NaN,NaN,32.092803955078125
346,1341,1341,57774.55078125,812.4862134579982,66.35786262486035,AB,NaN,1,83,hsc::z,NaN,NaN,31.978408813476562
347,1341,1341,57774.4765625,815.788499909371,58.88302578265257,AB,NaN,1,83,hsc::z,NaN,NaN,31.978408813476562
348,1341,1341,57776.51171875,1057.4171483112518,126.32530936297479,AB,NaN,1,82,hsc::i2,NaN,NaN,32.77840805053711
349,1341,1341,57783.4296875,683.4712160410169,107.82435663059987,AB,NaN,1,82,hsc::i2,NaN,NaN,32.77840805053711
350,1341,1341,57757.51953125,615.3824012733869,85.92209537775128,AB,NaN,1,81,hsc::Y,NaN,NaN,31.57840919494629
351,1341,1341,57783.5234375,618.5041089944149,110.86645254061018,AB,NaN,1,83,hsc::z,NaN,NaN,31.978408813476562
352,1347,1347,58874.24609375,542.150529432231,99.74971129740665,AB,NaN,1,85,hsc::z,NaN,NaN,32.092803955078125
353,1347,1347,58849.328125,749.7189965483079,128.9502471515733,AB,NaN,1,84,hsc::Y,NaN,NaN,31.69280242919922
354,1347,1347,58869.2734375,457.0692229316333,73.62102705841949,AB,NaN,1,84,hsc::Y,NaN,NaN,31.69280242919922
355,1347,1347,58869.27734375,545.9139377289114,100.55322939670802,AB,NaN,1,84,hsc::Y,NaN,NaN,31.69280242919922
356,1347,1347,58876.27734375,450.8859334276708,83.2926403775895,AB,NaN,1,84,hsc::Y,NaN,NaN,31.69280242919922
357,1347,1347,58820.2890625,714.1369925915324,118.28639020074455,AB,NaN,1,85,hsc::z,NaN,NaN,32.092803955078125
358,1482,1482,59883.38671875,1841.9674537808314,70.79483570644355,AB,NaN,1,87,hsc::z,NaN,NaN,32.092803955078125
359,1482,1482,59883.3828125,1963.3954679060168,49.109258010896966,AB,NaN,1,87,hsc::z,NaN,NaN,32.092803955078125
360,1482,1482,59883.37890625,1911.2750204096508,48.47290523742238,AB,NaN,1,87,hsc::z,NaN,NaN,32.092803955078125
361,1482,1482,59874.359375,2947.221786088888,86.37196784088506,AB,NaN,1,86,hsc::i2,NaN,NaN,32.89280319213867
362,1482,1482,59874.35546875,2561.2735389118525,186.1270278758771,AB,NaN,1,86,hsc::i2,NaN,NaN,32.89280319213867
363,1482,1482,59884.2734375,1915.5852385452997,180.99228279326636,AB,NaN,1,87,hsc::z,NaN,NaN,32.092803955078125
364,1482,1482,59883.390625,2013.8235220710578,149.00359857640922,AB,NaN,1,87,hsc::z,NaN,NaN,32.092803955078125
365,1580,1580,57811.39453125,1857.41191227206,147.602067948446,AB,NaN,1,88,hsc::Y,NaN,NaN,31.57840919494629
366,1580,1580,57833.37890625,1067.7703123698043,92.41382136022351,AB,NaN,1,88,hsc::Y,NaN,NaN,31.57840919494629
367,1580,1580,57833.40625,1424.841619641969,227.23574564147464,AB,NaN,1,88,hsc::Y,NaN,NaN,31.57840919494629
368,1580,1580,57783.4296875,1637.443786235644,109.18938363323355,AB,NaN,1,89,hsc::i2,NaN,NaN,32.77840805053711
369,1580,1580,57816.47265625,4394.005120835673,76.88824084399502,AB,NaN,1,89,hsc::i2,NaN,NaN,32.77840805053711
370,1580,1580,57816.26171875,2021.138123208538,363.12998790440855,AB,NaN,1,91,hsc::z,NaN,NaN,31.978408813476562
371,1580,1580,57805.34375,2461.1719286257467,159.09775166890992,AB,NaN,1,91,hsc::z,NaN,NaN,31.978408813476562
372,1580,1580,57786.44921875,1184.7369594758588,48.152718681566846,AB,NaN,1,90,hsc::r2,NaN,NaN,32.53818130493164
373,1580,1580,57807.4765625,2204.2895142405237,110.48710079658355,AB,NaN,1,90,hsc::r2,NaN,NaN,32.53818130493164
374,1639,1639,58821.40234375,1298.211072214804,192.28136071631783,AB,NaN,1,92,hsc::i2,NaN,NaN,32.77840805053711
375,1639,1639,58816.34765625,356.8213970848452,59.38785442719782,AB,NaN,1,93,hsc::r2,NaN,NaN,32.53818130493164
376,1639,1639,58779.53515625,2327.23688686321,93.09026751103754,AB,NaN,1,94,hsc::z,NaN,NaN,31.978408813476562
377,1639,1639,58787.51953125,2530.629382016947,100.57147878684695,AB,NaN,1,94,hsc::z,NaN,NaN,31.978408813476562
378,1639,1639,58821.30859375,958.9882884111232,93.82914776899793,AB,NaN,1,94,hsc::z,NaN,NaN,31.978408813476562
379,1695,1695,58814.25,7028.668182897858,134.25358668497088,AB,NaN,1,99,hsc::z,NaN,NaN,31.978408813476562
380,1695,1695,58787.53515625,3902.315455825774,132.15212634342666,AB,NaN,1,99,hsc::z,NaN,NaN,31.978408813476562
381,1695,1695,58816.34765625,11378.233423519152,82.92382605411983,AB,NaN,1,98,hsc::r2,NaN,NaN,32.53818130493164
382,1695,1695,58845.28125,631.9189908357,37.23320126171475,AB,NaN,1,96,hsc::g,NaN,NaN,32.53818130493164
383,1695,1695,58848.25390625,4959.571177808162,89.21966406839458,AB,NaN,1,97,hsc::i2,NaN,NaN,32.77840805053711
384,1695,1695,58821.40234375,12959.39643811836,201.4814621114944,AB,NaN,1,97,hsc::i2,NaN,NaN,32.77840805053711
385,1695,1695,58819.4453125,5865.471163551736,197.81111811219213,AB,NaN,1,99,hsc::z,NaN,NaN,31.978408813476562
386,1695,1695,58788.35546875,5129.453656674548,67.12895572163777,AB,NaN,1,96,hsc::g,NaN,NaN,32.53818130493164
387,1695,1695,58792.421875,3686.954670062521,191.88917823300704,AB,NaN,1,95,hsc::Y,NaN,NaN,31.57840919494629
388,1695,1695,58816.328125,11307.4815947876,71.32796040286365,AB,NaN,1,98,hsc::r2,NaN,NaN,32.53818130493164
389,1695,1695,58821.32421875,5615.722124020843,104.53990478955045,AB,NaN,1,99,hsc::z,NaN,NaN,31.978408813476562
390,1695,1695,58821.30859375,5494.52256803797,101.1374053754108,AB,NaN,1,99,hsc::z,NaN,NaN,31.978408813476562
391,1704,1704,57866.3671875,1130.2751366425216,124.764893563352,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
392,1704,1704,57872.265625,828.0213562177785,104.91551902368016,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
393,1704,1704,57816.3203125,1442.6144902809353,98.57959017586265,AB,NaN,1,103,hsc::z,NaN,NaN,31.978408813476562
394,1704,1704,57872.26171875,1038.3370894668403,95.18056967531375,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
395,1704,1704,57819.4609375,1203.8713350262394,61.73918875863309,AB,NaN,1,100,hsc::Y,NaN,NaN,31.57840919494629
396,1704,1704,57834.421875,2606.985509141491,104.58657803484174,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
397,1704,1704,57833.359375,1643.7001807657423,238.36574677327175,AB,NaN,1,100,hsc::Y,NaN,NaN,31.57840919494629
398,1704,1704,57833.36328125,1585.3952375745466,146.0355704063001,AB,NaN,1,100,hsc::Y,NaN,NaN,31.69280242919922
399,1704,1704,57833.3671875,1644.028173810133,124.46334572837709,AB,NaN,1,100,hsc::Y,NaN,NaN,31.69280242919922
400,1704,1704,57833.37109375,1767.4178364038135,88.32833750066136,AB,NaN,1,100,hsc::Y,NaN,NaN,31.69280242919922
401,1704,1704,57834.42578125,2577.718455275219,79.93376943699712,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
402,1704,1704,57833.3984375,1725.4337943611981,187.17511782346526,AB,NaN,1,100,hsc::Y,NaN,NaN,31.69280242919922
403,1704,1704,57872.2578125,983.360388844749,104.90403698434586,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
404,1704,1704,57869.26171875,1435.2559954060184,163.38366559853154,AB,NaN,1,101,hsc::i2,NaN,NaN,32.89280319213867
405,1704,1704,57842.27734375,4865.845298711335,120.09917902070242,AB,NaN,1,101,hsc::i2,NaN,NaN,32.89280319213867
406,1704,1704,57842.2734375,4610.941788650717,108.0159250359128,AB,NaN,1,101,hsc::i2,NaN,NaN,32.89280319213867
407,1704,1704,57872.25390625,1156.06923620508,157.8296249258216,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
408,1704,1704,57866.37109375,1331.381055455436,152.28076406995623,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
409,1704,1704,57834.4296875,2478.7646681065526,74.17198700685483,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
410,1704,1704,57866.35546875,1360.0681909432842,156.17729864699433,AB,NaN,1,103,hsc::z,NaN,NaN,32.092803955078125
411,1704,1704,57835.2578125,5306.925107222325,132.13032788472918,AB,NaN,1,101,hsc::i2,NaN,NaN,32.89280319213867
412,1704,1704,57835.25390625,4829.581174665321,149.824094974278,AB,NaN,1,101,hsc::i2,NaN,NaN,32.77840805053711
