sn,fieldid,mjd,band,flux,magsys,exptime,valid,fluxerr,zp,mag_sky,seeing,zpsys,lc,name
758,228463,57866.3671875,hsc::z,2070.823261281121,AB,NaN,1,125.78446471395264,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57818.5078125,hsc::r2,8579.675857244942,AB,NaN,1,119.00576093593561,33.092803955078125,NaN,NaN,ab,50,758
758,228463,57866.37109375,hsc::z,2148.872187772292,AB,NaN,1,153.11710067419958,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57872.25390625,hsc::z,1726.534268086402,AB,NaN,1,158.53942767918707,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57872.2578125,hsc::z,1634.3954641310424,AB,NaN,1,105.96888293145105,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57872.26171875,hsc::z,1763.294437937152,AB,NaN,1,96.35287002475698,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57872.265625,hsc::z,1750.4045678121975,AB,NaN,1,105.98013179330208,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57872.26953125,hsc::z,1703.7400589103281,AB,NaN,1,138.00255814061356,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57872.2734375,hsc::z,2021.0901741522841,AB,NaN,1,185.16463786654433,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57816.30859375,hsc::z,2704.287961531797,AB,NaN,1,72.53927333677314,31.978408813476562,NaN,NaN,ab,51,758
758,228463,57805.36328125,hsc::z,622.8021321796632,AB,NaN,1,71.34751735570127,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57872.25,hsc::z,1798.0011142746266,AB,NaN,1,159.27855360957003,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57866.35546875,hsc::z,2098.75144061542,AB,NaN,1,156.99335622780802,32.092803955078125,NaN,NaN,ab,51,758
758,228463,57811.40625,hsc::Y,1410.4151221808186,AB,NaN,1,159.58857439418915,31.69280242919922,NaN,NaN,ab,47,758
805,227665,57816.46484375,hsc::i2,5282.585310936206,AB,NaN,1,153.5689408506477,32.89280319213867,NaN,NaN,ab,54,805
805,227665,57783.5234375,hsc::z,5890.256659847184,AB,NaN,1,117.9658726784081,31.978408813476562,NaN,NaN,ab,56,805
805,227665,57757.53125,hsc::Y,3626.8137114453675,AB,NaN,1,140.0289597595618,31.69280242919922,NaN,NaN,ab,52,805
805,227665,57809.42578125,hsc::i2,5923.882869192552,AB,NaN,1,274.436353556755,32.77840805053711,NaN,NaN,ab,54,805
805,227665,57783.5703125,hsc::z,6319.162513230458,AB,NaN,1,105.21916029301289,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57809.41796875,hsc::i2,6785.021289995461,AB,NaN,1,201.97008938111847,32.89280319213867,NaN,NaN,ab,54,805
805,227665,57805.35546875,hsc::z,4925.909206350401,AB,NaN,1,115.2778390967009,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57805.359375,hsc::z,5241.76245573224,AB,NaN,1,135.72355556358337,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57805.36328125,hsc::z,4923.4113913237725,AB,NaN,1,79.85123656960064,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57816.26171875,hsc::z,3178.603281484589,AB,NaN,1,363.5099069091736,31.978408813476562,NaN,NaN,ab,56,805
805,227665,57834.421875,hsc::z,1934.6740698393446,AB,NaN,1,103.548836644706,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57834.42578125,hsc::z,1709.98771018688,AB,NaN,1,78.57091272755541,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57783.4453125,hsc::i2,16343.29806678928,AB,NaN,1,235.30971054632747,32.89280319213867,NaN,NaN,ab,54,805
805,227665,57783.44140625,hsc::i2,16421.01818644106,AB,NaN,1,180.4817966635304,32.89280319213867,NaN,NaN,ab,54,805
805,227665,57755.61328125,hsc::g,7539.291650980832,AB,NaN,1,79.24951996306085,33.092803955078125,NaN,NaN,ab,53,805
805,227665,57834.4296875,hsc::z,1728.5015035094443,AB,NaN,1,72.70100446327847,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57833.37109375,hsc::Y,788.5187085873307,AB,NaN,1,86.84530135228019,31.69280242919922,NaN,NaN,ab,52,805
805,227665,57833.3671875,hsc::Y,969.860030763573,AB,NaN,1,123.41539616995463,31.69280242919922,NaN,NaN,ab,52,805
805,227665,57833.36328125,hsc::Y,856.5638024858961,AB,NaN,1,145.14354224940772,31.69280242919922,NaN,NaN,ab,52,805
805,227665,57811.40625,hsc::Y,1877.0676195347771,AB,NaN,1,160.28001839539314,31.69280242919922,NaN,NaN,ab,52,805
805,227665,57757.53515625,hsc::Y,3516.113168259526,AB,NaN,1,164.84548732724005,31.69280242919922,NaN,NaN,ab,52,805
805,227665,57809.44140625,hsc::i2,6407.879060816731,AB,NaN,1,335.3095906973574,32.89280319213867,NaN,NaN,ab,54,805
805,227665,57774.4921875,hsc::z,9372.970586522602,AB,NaN,1,66.25508559983925,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57774.48828125,hsc::z,9342.654216077608,AB,NaN,1,65.37348455682631,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57783.57421875,hsc::z,6327.7129953752665,AB,NaN,1,104.05355275231877,32.092803955078125,NaN,NaN,ab,56,805
805,227665,57818.5078125,hsc::r2,2272.809164444031,AB,NaN,1,110.96964272745485,33.092803955078125,NaN,NaN,ab,55,805
805,227665,57842.27734375,hsc::i2,1608.3771535081642,AB,NaN,1,116.19443603370713,32.89280319213867,NaN,NaN,ab,54,805
805,227665,57747.51953125,hsc::r2,1484.2317098688613,AB,NaN,1,149.95576300315963,33.092803955078125,NaN,NaN,ab,55,805
805,227665,57835.2578125,hsc::i2,3037.606392468219,AB,NaN,1,129.61226511968763,32.89280319213867,NaN,NaN,ab,54,805
805,227665,57776.3984375,hsc::r2,23551.19744834487,AB,NaN,1,119.64416280216493,33.092803955078125,NaN,NaN,ab,55,805
805,227665,57842.2734375,hsc::i2,1783.2121241516975,AB,NaN,1,103.65934577842822,32.89280319213867,NaN,NaN,ab,54,805
805,227665,57786.45703125,hsc::r2,13704.036859461132,AB,NaN,1,112.72295129409613,33.092803955078125,NaN,NaN,ab,55,805
841,228467,57816.46484375,hsc::i2,3463.11478696439,AB,NaN,1,152.00414506596886,32.89280319213867,NaN,NaN,ab,58,841
841,228467,57811.40625,hsc::Y,1125.3499050277485,AB,NaN,1,159.54491841235696,31.69280242919922,NaN,NaN,ab,57,841
841,228467,57805.35546875,hsc::z,1497.3903826330936,AB,NaN,1,110.7186588536231,32.092803955078125,NaN,NaN,ab,60,841
841,228467,57805.359375,hsc::z,1522.0747267671863,AB,NaN,1,131.8738175335484,32.092803955078125,NaN,NaN,ab,60,841
841,228467,57833.36328125,hsc::Y,941.336833675329,AB,NaN,1,145.14835534605126,31.69280242919922,NaN,NaN,ab,57,841
841,228467,57805.36328125,hsc::z,1512.5693655235136,AB,NaN,1,73.11784430750026,32.092803955078125,NaN,NaN,ab,60,841
841,228467,57834.421875,hsc::z,1079.0042862471093,AB,NaN,1,102.53169825993928,32.092803955078125,NaN,NaN,ab,60,841
841,228467,57834.42578125,hsc::z,1159.8364960213614,AB,NaN,1,77.22544563325724,32.092803955078125,NaN,NaN,ab,60,841
841,228467,57842.2734375,hsc::i2,1004.580790836892,AB,NaN,1,102.41650552664484,32.89280319213867,NaN,NaN,ab,58,841
841,228467,57833.3671875,hsc::Y,776.3359402622295,AB,NaN,1,123.420996678933,31.69280242919922,NaN,NaN,ab,57,841
841,228467,57842.27734375,hsc::i2,1050.4289557468219,AB,NaN,1,115.08942197705277,32.89280319213867,NaN,NaN,ab,58,841
841,228467,57833.37109375,hsc::Y,804.9810605509745,AB,NaN,1,86.85317472992399,31.69280242919922,NaN,NaN,ab,57,841
841,228467,57833.3984375,hsc::Y,986.0687238899391,AB,NaN,1,186.48278489366314,31.69280242919922,NaN,NaN,ab,57,841
841,228467,57818.5078125,hsc::r2,1491.7338454854255,AB,NaN,1,109.77990186654633,33.092803955078125,NaN,NaN,ab,59,841
841,228467,57809.41796875,hsc::i2,3565.810052277063,AB,NaN,1,199.6528795546858,32.89280319213867,NaN,NaN,ab,58,841
841,228467,57809.44140625,hsc::i2,3997.710362981258,AB,NaN,1,333.9220529241591,32.89280319213867,NaN,NaN,ab,58,841
841,228467,57835.2578125,hsc::i2,1321.8027285057562,AB,NaN,1,127.54341655414918,32.89280319213867,NaN,NaN,ab,58,841
841,228467,57834.4296875,hsc::z,1076.1211816701623,AB,NaN,1,71.24472440820998,32.092803955078125,NaN,NaN,ab,60,841
930,227670,58902.296875,hsc::g,9243.098691514733,AB,NaN,1,92.50330668884477,33.092803955078125,NaN,NaN,ab,61,930
930,227670,58907.33984375,hsc::r2,22157.232953869974,AB,NaN,1,106.01224525467688,33.092803955078125,NaN,NaN,ab,63,930
930,227670,58907.34375,hsc::r2,21870.208675671554,AB,NaN,1,112.48278641244414,33.092803955078125,NaN,NaN,ab,63,930
930,227670,58902.29296875,hsc::g,9195.49397310178,AB,NaN,1,70.04424164051784,33.092803955078125,NaN,NaN,ab,61,930
930,227670,58902.2890625,hsc::g,9329.74494568725,AB,NaN,1,82.86800563264896,33.092803955078125,NaN,NaN,ab,61,930
930,227670,58899.3125,hsc::i2,8437.170013589255,AB,NaN,1,92.10540763987338,32.89280319213867,NaN,NaN,ab,62,930
961,230866,57869.26171875,hsc::i2,3793.1784769585934,AB,NaN,1,165.73163695606425,32.89280319213867,NaN,NaN,ab,64,961
961,230866,57866.36328125,hsc::z,1934.3492038155102,AB,NaN,1,105.3162530788462,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57866.359375,hsc::z,2136.0690259561748,AB,NaN,1,96.95200403864044,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57866.35546875,hsc::z,1996.0322769756287,AB,NaN,1,156.95702178727436,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57866.3515625,hsc::z,1982.5630945635023,AB,NaN,1,275.58056084034297,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57842.27734375,hsc::i2,1598.0643319659964,AB,NaN,1,116.07412647893393,32.89280319213867,NaN,NaN,ab,64,961
961,230866,57872.2421875,hsc::z,1922.823045559513,AB,NaN,1,337.2199702748061,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57866.3671875,hsc::z,1879.1225472889346,AB,NaN,1,125.73974185532337,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57872.25,hsc::z,2263.8843019613496,AB,NaN,1,159.42183930354844,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57866.37109375,hsc::z,2132.766054826862,AB,NaN,1,153.08053574266512,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57872.2578125,hsc::z,1951.780922749671,AB,NaN,1,106.1843381324871,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57872.26953125,hsc::z,1719.7307044880495,AB,NaN,1,138.1683102822942,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57872.26171875,hsc::z,1833.1121359288368,AB,NaN,1,96.58989183773176,32.092803955078125,NaN,NaN,ab,65,961
961,230866,57872.25390625,hsc::z,2296.154062581562,AB,NaN,1,158.68345061263065,32.092803955078125,NaN,NaN,ab,65,961
1048,228466,57809.41796875,hsc::i2,2406.001281098226,AB,NaN,1,198.8162722743214,32.89280319213867,NaN,NaN,ab,67,1048
1048,228466,57818.51953125,hsc::r2,870.6750706609762,AB,NaN,1,58.89428191757903,32.53818130493164,NaN,NaN,ab,68,1048
1048,228466,57805.35546875,hsc::z,860.7972541989865,AB,NaN,1,109.77040654447207,32.092803955078125,NaN,NaN,ab,69,1048
1048,228466,57842.27734375,hsc::i2,1029.5153737377193,AB,NaN,1,115.40681012810118,32.89280319213867,NaN,NaN,ab,67,1048
1048,228466,57842.2734375,hsc::i2,1014.0586495865341,AB,NaN,1,102.77313857851657,32.89280319213867,NaN,NaN,ab,67,1048
1048,228466,57835.2578125,hsc::i2,1923.6970319718362,AB,NaN,1,127.90464910942457,32.89280319213867,NaN,NaN,ab,67,1048
1048,228466,57835.25390625,hsc::i2,1533.5464659935742,AB,NaN,1,146.48674176772076,32.77840805053711,NaN,NaN,ab,67,1048
1048,228466,57816.48046875,hsc::i2,2949.8583460662317,AB,NaN,1,102.83523316772188,32.77840805053711,NaN,NaN,ab,67,1048
1048,228466,57816.46484375,hsc::i2,3172.1688340816318,AB,NaN,1,151.64090610405026,32.89280319213867,NaN,NaN,ab,67,1048
1048,228466,57834.4296875,hsc::z,872.6037698944598,AB,NaN,1,70.87743198073106,32.092803955078125,NaN,NaN,ab,69,1048
1048,228466,57807.49609375,hsc::r2,835.7899296917972,AB,NaN,1,106.76675588799178,32.53818130493164,NaN,NaN,ab,68,1048
1048,228466,57833.37109375,hsc::Y,1039.7051957616293,AB,NaN,1,86.95051275591199,31.69280242919922,NaN,NaN,ab,66,1048
1048,228466,57833.3671875,hsc::Y,880.7665372250844,AB,NaN,1,123.48948618638299,31.69280242919922,NaN,NaN,ab,66,1048
1048,228466,57833.36328125,hsc::Y,883.4427216180342,AB,NaN,1,145.20657322856206,31.69280242919922,NaN,NaN,ab,66,1048
1048,228466,57805.359375,hsc::z,718.0444703124208,AB,NaN,1,131.07876777760308,32.092803955078125,NaN,NaN,ab,69,1048
1048,228466,57805.36328125,hsc::z,823.0979862875064,AB,NaN,1,71.67410744267706,32.092803955078125,NaN,NaN,ab,69,1048
1048,228466,57834.42578125,hsc::z,692.1010421642077,AB,NaN,1,76.88666277842012,32.092803955078125,NaN,NaN,ab,69,1048
1048,228466,57819.4609375,hsc::Y,949.9023673554974,AB,NaN,1,61.19749560761075,31.57840919494629,NaN,NaN,ab,66,1048
1048,228466,57811.40625,hsc::Y,1045.425349615827,AB,NaN,1,159.23066332444918,31.69280242919922,NaN,NaN,ab,66,1048
1048,228466,57818.5078125,hsc::r2,1346.6167668979306,AB,NaN,1,109.64370308462898,33.092803955078125,NaN,NaN,ab,68,1048
1099,255118,59883.390625,hsc::z,1309.4725604509995,AB,NaN,1,148.77554239373856,32.092803955078125,NaN,NaN,ab,71,1099
1099,255118,59883.38671875,hsc::z,1654.3505546451274,AB,NaN,1,70.31409929767796,32.092803955078125,NaN,NaN,ab,71,1099
1099,255118,59883.3828125,hsc::z,1649.5673408698224,AB,NaN,1,48.41443253826999,32.092803955078125,NaN,NaN,ab,71,1099
1099,255118,59874.359375,hsc::i2,4184.996567742699,AB,NaN,1,88.75770243210542,32.89280319213867,NaN,NaN,ab,70,1099
1099,255118,59874.35546875,hsc::i2,4203.608558235423,AB,NaN,1,187.24690939087176,32.89280319213867,NaN,NaN,ab,70,1099
1103,234065,58755.50390625,hsc::i2,2353.2246812127128,AB,NaN,1,98.61760472713816,32.77840805053711,NaN,NaN,ab,72,1103
1103,234065,58783.4453125,hsc::i2,3039.516174787326,AB,NaN,1,113.6963798788578,32.77840805053711,NaN,NaN,ab,72,1103
1103,234065,58789.2734375,hsc::i2,2108.84974751129,AB,NaN,1,181.22869103708385,32.77840805053711,NaN,NaN,ab,72,1103
1103,234065,58789.30859375,hsc::i2,2336.5962235317024,AB,NaN,1,246.56197025337943,32.77840805053711,NaN,NaN,ab,72,1103
1103,234065,58783.30078125,hsc::r2,814.6221425522676,AB,NaN,1,83.37288548982798,32.53818130493164,NaN,NaN,ab,73,1103
1103,234065,58783.3125,hsc::r2,1054.6593072704015,AB,NaN,1,112.52497280015534,32.53818130493164,NaN,NaN,ab,73,1103
1103,234065,58787.515625,hsc::z,1246.6457716913546,AB,NaN,1,63.87316680214165,31.978408813476562,NaN,NaN,ab,74,1103
1157,236468,58874.25390625,hsc::z,2070.09777366524,AB,NaN,1,193.17624603571133,32.092803955078125,NaN,NaN,ab,77,1157
1157,236468,58874.234375,hsc::z,2240.4829657964797,AB,NaN,1,301.0342197944521,32.092803955078125,NaN,NaN,ab,77,1157
1157,236468,58867.31640625,hsc::z,2635.0052649963022,AB,NaN,1,243.56047865065406,32.092803955078125,NaN,NaN,ab,77,1157
1157,236468,58903.265625,hsc::i2,953.5765430069553,AB,NaN,1,161.16842484234033,32.89280319213867,NaN,NaN,ab,76,1157
1157,236468,58874.3359375,hsc::i2,3428.302166173385,AB,NaN,1,136.571010672274,32.89280319213867,NaN,NaN,ab,76,1157
1157,236468,58874.33203125,hsc::i2,3413.271891772915,AB,NaN,1,138.95518761092333,32.89280319213867,NaN,NaN,ab,76,1157
1157,236468,58874.328125,hsc::i2,3475.0346131207552,AB,NaN,1,113.70959132667123,32.89280319213867,NaN,NaN,ab,76,1157
1157,236468,58874.32421875,hsc::i2,3440.846421545297,AB,NaN,1,103.67582510476568,32.89280319213867,NaN,NaN,ab,76,1157
1157,236468,58848.24609375,hsc::i2,2332.3050977789935,AB,NaN,1,153.367413958117,32.89280319213867,NaN,NaN,ab,76,1157
1157,236468,58876.28125,hsc::Y,1460.8521470308792,AB,NaN,1,93.38533442388773,31.69280242919922,NaN,NaN,ab,75,1157
1157,236468,58869.28125,hsc::Y,1510.7231713750718,AB,NaN,1,75.7093006255188,31.69280242919922,NaN,NaN,ab,75,1157
1157,236468,58849.328125,hsc::Y,970.1127824635082,AB,NaN,1,129.26119972614748,31.69280242919922,NaN,NaN,ab,75,1157
1157,236468,58876.2421875,hsc::Y,1218.941062080607,AB,NaN,1,94.9990561603015,31.69280242919922,NaN,NaN,ab,75,1157
1227,227665,57783.5703125,hsc::z,622.7810214947277,AB,NaN,1,96.30916570812228,32.092803955078125,NaN,NaN,ab,80,1227
1227,227665,57783.57421875,hsc::z,567.1806788371097,AB,NaN,1,95.03586254093956,32.092803955078125,NaN,NaN,ab,80,1227
1227,227665,57774.4921875,hsc::z,887.8388283691244,AB,NaN,1,42.498896174080215,32.092803955078125,NaN,NaN,ab,80,1227
1227,227665,57747.51953125,hsc::r2,875.0568242652975,AB,NaN,1,149.659376337839,33.092803955078125,NaN,NaN,ab,79,1227
1227,227665,57757.53125,hsc::Y,992.350725497227,AB,NaN,1,137.14559506210293,31.69280242919922,NaN,NaN,ab,78,1227
1227,227665,57745.53125,hsc::z,1303.63824835566,AB,NaN,1,141.29203846021616,32.092803955078125,NaN,NaN,ab,80,1227
1227,227665,57757.53515625,hsc::Y,873.3272794998572,AB,NaN,1,162.40209885170393,31.69280242919922,NaN,NaN,ab,78,1227
1227,227665,57774.48828125,hsc::z,821.4535474048143,AB,NaN,1,41.109020757566,32.092803955078125,NaN,NaN,ab,80,1227
1227,227665,57745.53515625,hsc::z,1002.1761604370035,AB,NaN,1,163.10666096391543,32.092803955078125,NaN,NaN,ab,80,1227
1341,223668,57774.55078125,hsc::z,812.4862134579982,AB,NaN,1,66.35786262486035,31.978408813476562,NaN,NaN,ab,83,1341
1341,223668,57774.4765625,hsc::z,815.788499909371,AB,NaN,1,58.88302578265257,31.978408813476562,NaN,NaN,ab,83,1341
1341,223668,57776.51171875,hsc::i2,1057.4171483112518,AB,NaN,1,126.32530936297479,32.77840805053711,NaN,NaN,ab,82,1341
1341,223668,57783.4296875,hsc::i2,683.4712160410169,AB,NaN,1,107.82435663059987,32.77840805053711,NaN,NaN,ab,82,1341
1341,223668,57757.51953125,hsc::Y,615.3824012733869,AB,NaN,1,85.92209537775128,31.57840919494629,NaN,NaN,ab,81,1341
1341,223668,57783.5234375,hsc::z,618.5041089944149,AB,NaN,1,110.86645254061018,31.978408813476562,NaN,NaN,ab,83,1341
1347,255921,58874.24609375,hsc::z,542.150529432231,AB,NaN,1,99.74971129740665,32.092803955078125,NaN,NaN,ab,85,1347
1347,255921,58849.328125,hsc::Y,749.7189965483079,AB,NaN,1,128.9502471515733,31.69280242919922,NaN,NaN,ab,84,1347
1347,255921,58869.2734375,hsc::Y,457.0692229316333,AB,NaN,1,73.62102705841949,31.69280242919922,NaN,NaN,ab,84,1347
1347,255921,58869.27734375,hsc::Y,545.9139377289114,AB,NaN,1,100.55322939670802,31.69280242919922,NaN,NaN,ab,84,1347
1347,255921,58876.27734375,hsc::Y,450.8859334276708,AB,NaN,1,83.2926403775895,31.69280242919922,NaN,NaN,ab,84,1347
1347,255921,58820.2890625,hsc::z,714.1369925915324,AB,NaN,1,118.28639020074455,32.092803955078125,NaN,NaN,ab,85,1347
1482,255120,59883.38671875,hsc::z,1841.9674537808314,AB,NaN,1,70.79483570644355,32.092803955078125,NaN,NaN,ab,87,1482
1482,255120,59883.3828125,hsc::z,1963.3954679060168,AB,NaN,1,49.109258010896966,32.092803955078125,NaN,NaN,ab,87,1482
1482,255120,59883.37890625,hsc::z,1911.2750204096508,AB,NaN,1,48.47290523742238,32.092803955078125,NaN,NaN,ab,87,1482
1482,255120,59874.359375,hsc::i2,2947.221786088888,AB,NaN,1,86.37196784088506,32.89280319213867,NaN,NaN,ab,86,1482
1482,255120,59874.35546875,hsc::i2,2561.2735389118525,AB,NaN,1,186.1270278758771,32.89280319213867,NaN,NaN,ab,86,1482
1482,255120,59884.2734375,hsc::z,1915.5852385452997,AB,NaN,1,180.99228279326636,32.092803955078125,NaN,NaN,ab,87,1482
1482,255120,59883.390625,hsc::z,2013.8235220710578,AB,NaN,1,149.00359857640922,32.092803955078125,NaN,NaN,ab,87,1482
1580,223663,57811.39453125,hsc::Y,1857.41191227206,AB,NaN,1,147.602067948446,31.57840919494629,NaN,NaN,ab,88,1580
1580,223663,57833.37890625,hsc::Y,1067.7703123698043,AB,NaN,1,92.41382136022351,31.57840919494629,NaN,NaN,ab,88,1580
1580,223663,57833.40625,hsc::Y,1424.841619641969,AB,NaN,1,227.23574564147464,31.57840919494629,NaN,NaN,ab,88,1580
1580,223663,57783.4296875,hsc::i2,1637.443786235644,AB,NaN,1,109.18938363323355,32.77840805053711,NaN,NaN,ab,89,1580
1580,223663,57816.47265625,hsc::i2,4394.005120835673,AB,NaN,1,76.88824084399502,32.77840805053711,NaN,NaN,ab,89,1580
1580,223663,57816.26171875,hsc::z,2021.138123208538,AB,NaN,1,363.12998790440855,31.978408813476562,NaN,NaN,ab,91,1580
1580,223663,57805.34375,hsc::z,2461.1719286257467,AB,NaN,1,159.09775166890992,31.978408813476562,NaN,NaN,ab,91,1580
1580,223663,57786.44921875,hsc::r2,1184.7369594758588,AB,NaN,1,48.152718681566846,32.53818130493164,NaN,NaN,ab,90,1580
1580,223663,57807.4765625,hsc::r2,2204.2895142405237,AB,NaN,1,110.48710079658355,32.53818130493164,NaN,NaN,ab,90,1580
1639,255122,58821.40234375,hsc::i2,1298.211072214804,AB,NaN,1,192.28136071631783,32.77840805053711,NaN,NaN,ab,92,1639
1639,255122,58816.34765625,hsc::r2,356.8213970848452,AB,NaN,1,59.38785442719782,32.53818130493164,NaN,NaN,ab,93,1639
1639,255122,58779.53515625,hsc::z,2327.23688686321,AB,NaN,1,93.09026751103754,31.978408813476562,NaN,NaN,ab,94,1639
1639,255122,58787.51953125,hsc::z,2530.629382016947,AB,NaN,1,100.57147878684695,31.978408813476562,NaN,NaN,ab,94,1639
1639,255122,58821.30859375,hsc::z,958.9882884111232,AB,NaN,1,93.82914776899793,31.978408813476562,NaN,NaN,ab,94,1639
1695,255916,58814.25,hsc::z,7028.668182897858,AB,NaN,1,134.25358668497088,31.978408813476562,NaN,NaN,ab,99,1695
1695,255916,58787.53515625,hsc::z,3902.315455825774,AB,NaN,1,132.15212634342666,31.978408813476562,NaN,NaN,ab,99,1695
1695,255916,58816.34765625,hsc::r2,11378.233423519152,AB,NaN,1,82.92382605411983,32.53818130493164,NaN,NaN,ab,98,1695
1695,255916,58845.28125,hsc::g,631.9189908357,AB,NaN,1,37.23320126171475,32.53818130493164,NaN,NaN,ab,96,1695
1695,255916,58848.25390625,hsc::i2,4959.571177808162,AB,NaN,1,89.21966406839458,32.77840805053711,NaN,NaN,ab,97,1695
1695,255916,58821.40234375,hsc::i2,12959.39643811836,AB,NaN,1,201.4814621114944,32.77840805053711,NaN,NaN,ab,97,1695
1695,255916,58819.4453125,hsc::z,5865.471163551736,AB,NaN,1,197.81111811219213,31.978408813476562,NaN,NaN,ab,99,1695
1695,255916,58788.35546875,hsc::g,5129.453656674548,AB,NaN,1,67.12895572163777,32.53818130493164,NaN,NaN,ab,96,1695
1695,255916,58792.421875,hsc::Y,3686.954670062521,AB,NaN,1,191.88917823300704,31.57840919494629,NaN,NaN,ab,95,1695
1695,255916,58816.328125,hsc::r2,11307.4815947876,AB,NaN,1,71.32796040286365,32.53818130493164,NaN,NaN,ab,98,1695
1695,255916,58821.32421875,hsc::z,5615.722124020843,AB,NaN,1,104.53990478955045,31.978408813476562,NaN,NaN,ab,99,1695
1695,255916,58821.30859375,hsc::z,5494.52256803797,AB,NaN,1,101.1374053754108,31.978408813476562,NaN,NaN,ab,99,1695
